Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1015,46951.02,3725.58,7.0,4.0,16.0,0.0,,8.0,9.0,15.83,9.0,Standard,340.22,38.68,21 Years and 5 Months,NM,0.0,437.4339945818671,Low_spent_Small_value_payments,225.12,2023-08-01
CUS_0x1032,60410.94,5274.24,4.0,7.0,17.0,4.0,"Student Loan, Home Equity Loan, Not Specified, and Payday Loan",24.0,9.0,10.65,9.0,Standard,1852.86,31.81,16 Years and 3 Months,Yes,149.93,481.4927768814807,,176.01,2023-08-01
CUS_0x106f,134035.08,11102.59,0.0,5.0,10.0,2.0,"Home Equity Loan, and Mortgage Loan",6.0,7.0,5.32,8.0,Good,767.91,31.13,24 Years and 11 Months,No,143.48,1075.3385104350662,Low_spent_Medium_value_payments,171.44,2023-08-01
CUS_0x11c0,14527.46,964.62,3.0,3.0,4.0,4.0,"Debt Consolidation Loan, Student Loan, Auto Loan, and Home Equity Loan",19.0,3.0,6.31,2.0,Good,321.05,32.39,19 Years and 10 Months,No,41.7,49.383098985710866,Low_spent_Small_value_payments,295.38,2023-08-01
CUS_0x1255,38670.08,3459.51,4.0,5.0,3.0,,Credit-Builder Loan,9.0,2.0,3.78,2.0,Good,632.29,38.66,22 Years and 8 Months,No,23.92,238.10887036658627,High_spent_Small_value_payments,343.92,2023-08-01
CUS_0x12ea,38980.76,3172.4,8.0,8.0,25.0,9.0,"Home Equity Loan, Not Specified, Personal Loan, Personal Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Mortgage Loan, and Personal Loan",27.0,17.0,16.43,10.0,Bad,2927.1,40.4,3 Years and 11 Months,Yes,167.54,78.63531025761513,High_spent_Medium_value_payments,321.07,2023-08-01
CUS_0x1326,8658.18,637.52,10.0,7.0,22.0,,"Payday Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, Not Specified, Debt Consolidation Loan, and Student Loan",19.0,21.0,8.68,14.0,Bad,2599.69,37.5,7 Years and 5 Months,Yes,36.7,80.36112355665203,Low_spent_Small_value_payments,236.69,2023-08-01
CUS_0x136c,120644.88,10043.74,4.0,6.0,7.0,4.0,"Student Loan, Student Loan, Not Specified, and Credit-Builder Loan",1.0,6.0,10.49,1.0,Good,1437.99,41.94,18 Years and 1 Months,No,257.9,80.47305212543155,High_spent_Large_value_payments,906.0,2023-08-01
CUS_0x138f,20483.84,1811.99,7.0,7.0,32.0,8.0,"Student Loan, Mortgage Loan, Auto Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Home Equity Loan, and Student Loan",44.0,22.0,4.75,6.0,Bad,2469.37,31.27,9 Years and 5 Months,Yes,106.13,213.8444322488735,,151.22,2023-08-01
CUS_0x13e7,57792.3,4665.02,8.0,9.0,29.0,3.0,"Credit-Builder Loan, Auto Loan, and Debt Consolidation Loan",18.0,8.0,19.07,8.0,Standard,1938.26,29.16,11 Years and 0 Months,Yes,133.82,56.90841863117397,High_spent_Medium_value_payments,525.77,2023-08-01
CUS_0x143a,165798.2,14104.52,2.0,5.0,5.0,1.0,Payday Loan,14.0,12.0,3.71,5.0,Good,1022.71,48.2,18 Years and 4 Months,No,117.18,293.6238143607612,High_spent_Medium_value_payments,1249.65,2023-08-01
CUS_0x1453,10682.24,689.19,7.0,6.0,6.0,4.0,"Personal Loan, Student Loan, Personal Loan, and Mortgage Loan",18.0,18.0,_,0.0,,1269.6,27.88,27 Years and 6 Months,No,17.93,21.975508569288493,Low_spent_Medium_value_payments,309.01,2023-08-01
CUS_0x1471,31061.8,2534.48,5.0,7.0,10.0,4.0,"Credit-Builder Loan, Payday Loan, Credit-Builder Loan, and Payday Loan",13.0,6.0,6.13,8.0,Standard,157.62,27.36,17 Years and 5 Months,No,76.88,36.22169526797913,High_spent_Medium_value_payments,390.35,2023-08-01
CUS_0x14cf,13618.87,1332.91,4.0,3.0,11.0,0.0,,10.0,18.0,8.18,0.0,Good,1480.87,31.5,31 Years and 10 Months,No,0.0,55.298811187295094,High_spent_Small_value_payments,337.99,2023-08-01
CUS_0x15c4,21093.41,1677.78,1.0,5.0,10.0,3.0,"Debt Consolidation Loan, Mortgage Loan, and Home Equity Loan",13.0,9.0,6.07,7.0,Good,694.73,30.48,27 Years and 4 Months,NM,29.96,180.98481094102658,Low_spent_Small_value_payments,246.83,2023-08-01
CUS_0x15f2,15566.55,1202.21,8.0,8.0,28.0,5.0,"Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",57.0,20.0,18.13,8.0,,3412.46,40.26,12 Years and 11 Months,NM,45.15,101.05125817935593,Low_spent_Small_value_payments,264.02,2023-08-01
CUS_0x1661,18083.64,1336.97,9.0,8.0,18.0,2.0,"Not Specified, and Debt Consolidation Loan",60.0,14.0,7.06,14.0,Standard,2489.37,30.73,13 Years and 5 Months,Yes,26.88,82.64249198742554,Low_spent_Small_value_payments,314.17,2023-08-01
CUS_0x1676,124436.4,10520.7,5.0,5.0,7.0,2.0,"Not Specified, and Debt Consolidation Loan",12.0,7.0,2.82,1.0,Good,529.84,32.07,30 Years and 0 Months,No,164.01,398.53143932602524,,759.52,2023-08-01
CUS_0x1709,65945.7,5486.48,5.0,7.0,8.0,0.0,,,8.0,8.07,1.0,Good,215.05,31.35,18 Years and 8 Months,No,0.0,147.72194202875832,Low_spent_Large_value_payments,670.93,2023-08-01
CUS_0x17c5,42265.53,3297.13,7.0,5.0,32.0,6.0,"Student Loan, Credit-Builder Loan, Personal Loan, Student Loan, Auto Loan, and Home Equity Loan",29.0,10.0,9.0,8.0,Standard,2107.97,35.4,13 Years and 10 Months,Yes,112.39,__10000__,High_spent_Large_value_payments,376.88,2023-08-01
CUS_0x181a,34676.38,2592.25,5.0,5.0,18.0,,Student Loan,5.0,15.0,8.93,2.0,Standard,1334.09,29.53,16 Years and 0 Months,Yes,200.82,206.43743942054127,Low_spent_Small_value_payments,340.46,2023-08-01
CUS_0x1848,33834.47,2630.54,3.0,4.0,8.0,0.0,,7.0,5.0,1.63,5.0,Good,215.35,25.91,31 Years and 10 Months,NM,0.0,__10000__,High_spent_Small_value_payments,351.24,2023-08-01
CUS_0x1864,485755.0,8238.57,2.0,5.0,3.0,4.0,"Not Specified, Mortgage Loan, Personal Loan, and Mortgage Loan",2.0,5.0,17.32,1.0,Good,128.48,39.0,28 Years and 6 Months,No,177.5,299.8430989124297,Low_spent_Small_value_payments,636.51,2023-08-01
CUS_0x1869,30643.51,2703.63,0.0,5.0,7.0,0.0,,11.0,12.0,1.74,5.0,,1364.66,29.78,31 Years and 9 Months,No,0.0,__10000__,High_spent_Medium_value_payments,451.39,2023-08-01
