Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1038,129473.16,10959.43,3.0,4.0,10.0,3.0,"Payday Loan, Payday Loan, and Home Equity Loan",28.0,13.0,8.61,10.0,Standard,568.21,34.09,20 Years and 0 Months,Yes,255.33,1088.2714495635144,Low_spent_Medium_value_payments,32.34,2024-10-01
CUS_0x104f,11336.84,992.74,4.0,6.0,14.0,6.0,"Auto Loan, Payday Loan, Student Loan, Auto Loan, Auto Loan, and Personal Loan",30.0,19.0,16.44,7.0,,177.98,37.72,14 Years and 10 Months,NM,35.56,133.79735014337106,Low_spent_Small_value_payments,219.91,2024-10-01
CUS_0x10a9,17603.26,1324.95,8.0,6.0,4.0,0.0,,9.0,12.0,10.27,4.0,,836.66,41.79,15 Years and 9 Months,No,102.99,20.63448928511361,High_spent_Large_value_payments,362.16,2024-10-01
CUS_0x111b,70277.22,5633.44,3.0,6.0,7.0,3.0,"Not Specified, Not Specified, and Home Equity Loan",5.0,9.0,4.050000000000002,7.0,Good,762.48,36.53,20 Years and 6 Months,No,149.93,496.79119085081146,Low_spent_Large_value_payments,186.62,2024-10-01
CUS_0x1123,15264.98,1266.08,6.0,5.0,34.0,3.0,"Home Equity Loan, Credit-Builder Loan, and Auto Loan",23.0,14.0,9.68,14.0,Bad,2375.88,24.09,8 Years and 10 Months,Yes,50563.0,136.95202265544256,Low_spent_Small_value_payments,242.87,2024-10-01
CUS_0x1151,17692.27,1335.36,6.0,5.0,29.0,6.0,"Payday Loan, Auto Loan, Home Equity Loan, Auto Loan, Personal Loan, and Auto Loan",35.0,25.0,28.12,9.0,Bad,3762.64,24.55,11 Years and 5 Months,Yes,78.45,167.4413850143566,Low_spent_Small_value_payments,177.65,2024-10-01
CUS_0x1193,31877.72,2571.48,2.0,5.0,20.0,1.0,Credit-Builder Loan,29.0,13.0,4.46,4.0,Standard,886.59,28.73,25 Years and 3 Months,NM,21.79,82.33899418272938,High_spent_Medium_value_payments,403.01,2024-10-01
CUS_0x1277,13762.45,910.87,7.0,6.0,13.0,5.0,"Personal Loan, Debt Consolidation Loan, Not Specified, Personal Loan, and Credit-Builder Loan",14.0,8.0,8.39,6.0,Standard,720.94,28.35,11 Years and 5 Months,NM,3653.0,__10000__,Low_spent_Small_value_payments,285.25,2024-10-01
CUS_0x1278,12416.06,1171.67,7.0,5.0,20.0,0.0,,20.0,15.0,7.1,7.0,Standard,899.73,36.52,8 Years and 2 Months,Yes,0.0,__10000__,Low_spent_Large_value_payments,340.31,2024-10-01
CUS_0x132f,19514.88,1828.24,7.0,5.0,,0.0,,26.0,11.0,4.17,4.0,,881.4,28.78,19 Years and 10 Months,No,0.0,99.1415414879628,High_spent_Small_value_payments,343.68,2024-10-01
CUS_0x13fa,32394.38,2631.53,8.0,10.0,25.0,,"Student Loan, Payday Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Student Loan, Credit-Builder Loan, Personal Loan, and Student Loan",28.0,16.0,8.41,13.0,Bad,1941.54,23.9,19 Years and 2 Months,Yes,143.03,__10000__,Low_spent_Small_value_payments,65.37,2024-10-01
