Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1056,16053.86,1196.82,8.0,6.0,24.0,5.0,"Student Loan, Student Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",27.0,18.0,0.83,12.0,Bad,2107.76,36.85,16 Years and 2 Months,Yes,44.86,154.06862404801825,Low_spent_Small_value_payments,210.75,2023-04-01
CUS_0x11fc,38735.57,3187.96,2.0,4.0,3.0,2.0,"Payday Loan, and Debt Consolidation Loan",15.0,11.0,8.06,2.0,Good,800.94,36.79,17 Years and 5 Months,No,43.94,125.36590224842124,Low_spent_Large_value_payments,419.49,2023-04-01
CUS_0x1216,20143.27,1550.61,10.0,8.0,27.0,2.0,"Not Specified, and Credit-Builder Loan",44.0,15.0,9.44,17.0,Standard,1693.73,36.3,10 Years and 10 Months,Yes,30.36,141.89655484122108,Low_spent_Small_value_payments,272.8,2023-04-01
CUS_0x1285,10692.16,817.01,8.0,4.0,16.0,0.0,,17.0,12.0,10.29,4.0,Standard,1350.85,34.61,32 Years and 0 Months,Yes,0.0,71.94175176542643,Low_spent_Large_value_payments,279.76,2023-04-01
CUS_0x12be,15717.28,1131.03,1.0,5.0,8.0,1.0,Credit-Builder Loan,,8.0,7.03,1.0,Good,1020.27,26.46,31 Years and 5 Months,No,152.18,146.84954628537986,Low_spent_Small_value_payments,257.78,2023-04-01
CUS_0x12c1,85760.85,7172.74,2.0,6.0,5.0,4.0,"Student Loan, Home Equity Loan, Home Equity Loan, and Credit-Builder Loan",16.0,3.0,10.92,3.0,Good,695.2,28.05,31 Years and 3 Months,No,171.43,515.1066585275688,Low_spent_Large_value_payments,300.74,2023-04-01
CUS_0x130b,79005.0,6860.75,5.0,7.0,20.0,2.0,"Not Specified, and Student Loan",11.0,13.0,2.74,7.0,Standard,876.69,37.98,27 Years and 4 Months,No,68.5,308.7771490707728,High_spent_Small_value_payments,568.8,2023-04-01
CUS_0x141d,44323.29,3909.61,10.0,5.0,22.0,,"Mortgage Loan, Payday Loan, Mortgage Loan, Payday Loan, and Auto Loan",25.0,20.0,19.8,9.0,Bad,3089.47,39.91,12 Years and 6 Months,NM,184.41,76.5787378148963,High_spent_Large_value_payments,369.98,2023-04-01
CUS_0x1431,110525.97,9471.5,7.0,7.0,9.0,5.0,"Not Specified, Not Specified, Not Specified, Payday Loan, and Payday Loan",21.0,16.0,10.27,8.0,Standard,993.71,38.93,8 Years and 11 Months,Yes,267.34,142.0067413867105,High_spent_Medium_value_payments,787.81,2023-04-01
CUS_0x148b,144342.8,12040.57,7.0,5.0,11.0,0.0,,5.0,12.0,15.52,3.0,Standard,334.24,34.89,15 Years and 9 Months,Yes,0.0,149.41036012272752,High_spent_Large_value_payments,1294.65,2023-04-01
CUS_0x14b4,32473.0,2797.08,4.0,5.0,6.0,0.0,,14.0,,8.57,3.0,Good,549.95,33.72,21 Years and 1 Months,No,0.0,87.69607340283619,High_spent_Small_value_payments,452.01,2023-04-01
CUS_0x14ff,14792.57,1181.71,10.0,7.0,20.0,8.0,"Student Loan, Auto Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, Payday Loan, Payday Loan, and Home Equity Loan",54.0,21.0,18.8,13.0,Bad,4955.69,29.75,9 Years and 8 Months,Yes,54.29,64.35229819653493,High_spent_Small_value_payments,259.53,2023-04-01
CUS_0x1537,40430.92,3489.24,6.0,8.0,15.0,9.0,"Mortgage Loan, Personal Loan, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Not Specified",34.0,25.0,4.85,14.0,,1783.53,32.76,6 Years and 8 Months,Yes,256.84,27.613958427087397,High_spent_Large_value_payments,304.47,2023-04-01
CUS_0x163c,61465.78,5082.15,2.0,3.0,11.0,1.0,Debt Consolidation Loan,0.0,10.0,3.17,2.0,Good,608.87,33.05,18 Years and 5 Months,No,31.65,154.6456170629781,Low_spent_Large_value_payments,591.92,2023-04-01
CUS_0x1746,36886.06,3292.84,4.0,5.0,8.0,7.0,"Personal Loan, Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Personal Loan, and Mortgage Loan",5.0,18.0,17.73,8.0,Standard,1347.86,34.41,19 Years and 10 Months,Yes,133.13,272.9089073049727,High_spent_Small_value_payments,343.56,2023-04-01
CUS_0x1755,13990.92,1309.91,8.0,6.0,18.0,6.0,"Auto Loan, Debt Consolidation Loan, Personal Loan, Mortgage Loan, Debt Consolidation Loan, and Personal Loan",7.0,7.0,18.31,9.0,Standard,1313.3,29.39,20 Years and 0 Months,NM,50.09,154.55322203800966,Low_spent_Small_value_payments,216.35,2023-04-01
CUS_0x17d1,27767.57,2355.96,5.0,7.0,20.0,0.0,,19.0,17.0,9.81,4.0,Standard,1262.27,39.49,23 Years and 6 Months,Yes,0.0,25.773298380708862,High_spent_Medium_value_payments,459.82,2023-04-01
CUS_0x1894,20063.03,1460.92,3.0,5.0,15.0,3.0,"Student Loan, Payday Loan, and Credit-Builder Loan",18.0,6.0,8.55,10.0,Standard,1598.32,31.13,10 Years and 2 Months,Yes,36.9,103.644835590294,Low_spent_Large_value_payments,275.55,2023-04-01
CUS_0x18b9,10265.69,1112.47,9.0,7.0,24.0,9.0,"Payday Loan, Home Equity Loan, Not Specified, Personal Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",61.0,23.0,0.68,12.0,Bad,1464.67,30.02,15 Years and 11 Months,Yes,48.41,52.96553301368034,Low_spent_Small_value_payments,299.87,2023-04-01
CUS_0x1911,66509.88,5708.49,1.0,4.0,4.0,1.0,Not Specified,10.0,3.0,0.9,0.0,Good,461.03,25.14,19 Years and 5 Months,NM,30.37,67.65998712624219,High_spent_Large_value_payments,712.82,2023-04-01
CUS_0x1924,17273.83,1276.49,4.0,3.0,8.0,1.0,Payday Loan,3.0,4.0,9.68,5.0,Good,210.93,36.14,21 Years and 7 Months,No,9.46,71.41732411031789,Low_spent_Medium_value_payments,326.77,2023-04-01
CUS_0x192f,69304.04,5695.34,5.0,7.0,11.0,7.0,"Not Specified, Personal Loan, Not Specified, Home Equity Loan, Personal Loan, Payday Loan, and Credit-Builder Loan",27.0,8.0,7.76,5.0,Standard,1760.52,30.56,16 Years and 0 Months,Yes,325.42,69.49446092503065,High_spent_Medium_value_payments,424.62,2023-04-01
CUS_0x197f,35669.97,3196.5,5.0,7.0,19.0,,"Student Loan, and Home Equity Loan",14.0,16.0,14.45,6.0,Standard,657.81,36.67,16 Years and 6 Months,Yes,57.65,60.276494532594,High_spent_Medium_value_payments,451.73,2023-04-01
CUS_0x1a8d,9970.16,620.85,7.0,6.0,23.0,8.0,"Payday Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Payday Loan, Home Equity Loan, Not Specified, and Debt Consolidation Loan",36.0,25.0,19.84,10.0,Bad,2663.53,30.97,8 Years and 9 Months,Yes,46.99,46.27569262953025,Low_spent_Small_value_payments,264.31,2023-04-01
CUS_0x1b0f,33559.26,2732.6,6.0,8.0,20.0,3.0,"Mortgage Loan, Personal Loan, and Personal Loan",16.0,21.0,_,12.0,Bad,2115.47,31.42,9 Years and 0 Months,Yes,77.76,205.22626417115532,,260.27,2023-04-01
CUS_0x1b56,49460.16,4270.68,9.0,6.0,18.0,5.0,"Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Credit-Builder Loan",56.0,14.0,17.82,15.0,Standard,1720.99,27.35,6 Years and 3 Months,Yes,197.67,154.4260103008331,High_spent_Medium_value_payments,324.97,2023-04-01
CUS_0x1b59,15400.91,1206.41,6.0,5.0,13.0,4.0,"Student Loan, Auto Loan, Personal Loan, and Mortgage Loan",0.0,22.0,16.22,6.0,Standard,854.43,37.72,18 Years and 5 Months,Yes,71669.0,89.54611844839953,Low_spent_Medium_value_payments,273.92,2023-04-01
CUS_0x1be4,28491.46,2273.29,9.0,7.0,25.0,7.0,"Personal Loan, Auto Loan, Mortgage Loan, Student Loan, Personal Loan, Student Loan, and Auto Loan",46.0,21.0,16.6,14.0,Bad,3603.74,31.74,6 Years and 11 Months,Yes,127.88,200.13018520462083,Low_spent_Small_value_payments,189.31,2023-04-01
CUS_0x1c5d,19121.21,1501.43,8.0,7.0,15.0,7.0,"Debt Consolidation Loan, Not Specified, Not Specified, Not Specified, Credit-Builder Loan, Credit-Builder Loan, and Not Specified",20.0,16.0,13.94,6.0,Standard,448.39,39.25,15 Years and 4 Months,Yes,79.71,56.523547826713006,,293.91,2023-04-01
CUS_0x1cc0,95189.64,7924.47,5.0,3.0,2.0,4.0,"Student Loan, Payday Loan, Not Specified, and Student Loan",5.0,2.0,7.74,1.0,Good,722.48,24.95,25 Years and 5 Months,No,203.66,57.42083091085836,High_spent_Large_value_payments,771.36,2023-04-01
CUS_0x1cd1,51200.46,4108.7,7.0,9.0,22.0,5.0,"Not Specified, Auto Loan, Not Specified, Personal Loan, and Credit-Builder Loan",48.0,22.0,8.15,7.0,Bad,4126.76,34.75,13 Years and 5 Months,Yes,151.5,__10000__,High_spent_Medium_value_payments,410.39,2023-04-01
CUS_0x1d7a,14226.81,1238.57,10.0,10.0,24.0,7.0,"Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, Not Specified, Payday Loan, Mortgage Loan, and Home Equity Loan",51.0,20.0,26.73,12.0,,3343.19,33.09,12 Years and 2 Months,NM,43.53,79.1316374399979,Low_spent_Medium_value_payments,281.2,2023-04-01
CUS_0x1def,14411.9,1302.84,6.0,8.0,24.0,7.0,"Mortgage Loan, Not Specified, Not Specified, Debt Consolidation Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",20.0,18.0,25.8,7.0,Bad,3640.4,39.07,9 Years and 10 Months,Yes,99.82,139.31553060803094,Low_spent_Small_value_payments,212.12,2023-04-01
CUS_0x1e48,73639.72,6119.64,6.0,7.0,18.0,0.0,,28.0,13.0,15.06,3.0,Standard,1433.03,40.65,19 Years and 9 Months,NM,0.0,143.16693906811457,High_spent_Medium_value_payments,718.8,2023-04-01
CUS_0x1e4d,146729.64,12495.47,3.0,4.0,17.0,3.0,"Personal Loan, Credit-Builder Loan, and Auto Loan",15.0,18.0,6.91,3.0,Standard,90.89,26.57,17 Years and 2 Months,No,343.12,1204.4059069080486,Low_spent_Medium_value_payments,585.23,2023-04-01
CUS_0x1e6b,62846.31,5393.19,9.0,8.0,20.0,7.0,"Not Specified, Credit-Builder Loan, Student Loan, Credit-Builder Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Not Specified",40.0,18.0,1.79,10.0,,4073.62,26.92,2 Years and 4 Months,Yes,284.98,189.3383908798481,High_spent_Medium_value_payments,315.0,2023-04-01
CUS_0x1e9b,7441.3,822.55,5.0,8.0,33.0,6.0,"Mortgage Loan, Mortgage Loan, Not Specified, Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",15.0,13.0,17.119999999999994,13.0,Standard,2569.3,40.21,6 Years and 2 Months,Yes,75.97,91.76773490990149,Low_spent_Small_value_payments,260.12,2023-04-01
CUS_0x1e9e,35812.37,2794.36,5.0,4.0,6.0,,"Home Equity Loan, and Student Loan",16.0,17.0,13.99,10.0,Standard,310.91,27.05,6 Years and 2 Months,Yes,32.01,356.9523931142848,Low_spent_Small_value_payments,180.47,2023-04-01
CUS_0x1efc,77463.99,6388.33,7.0,6.0,15.0,2.0,"Auto Loan, and Debt Consolidation Loan",25.0,15.0,2.42,1761.0,Standard,451.63,33.77,17 Years and 3 Months,No,80.88,621.3233238267276,Low_spent_Medium_value_payments,216.63,2023-04-01
