Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1011,58918.47,5208.87,3.0,3.0,17.0,3.0,"Student Loan, Credit-Builder Loan, and Debt Consolidation Loan",27.0,13.0,14.42,7.0,Standard,473.14,27.83,15 Years and 10 Months,Yes,123.43,383.35084463651407,Low_spent_Medium_value_payments,294.1,2023-11-01
CUS_0x1018,61194.81,5014.57,7.0,7.0,23.0,8.0,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Not Specified, Student Loan, Home Equity Loan, Personal Loan, and Credit-Builder Loan",19.0,22.0,28.63,8.0,Bad,2773.09,27.27,14 Years and 3 Months,Yes,225.37,166.53062988488216,High_spent_Medium_value_payments,359.56,2023-11-01
CUS_0x1041,8978.11,894.18,8.0,8.0,30.0,9.0,"Payday Loan, Mortgage Loan, Payday Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, Mortgage Loan, Not Specified, and Student Loan",50.0,17.0,18.48,10.0,Bad,4913.15,37.75,10 Years and 5 Months,Yes,57.68,43.56585814621352,High_spent_Small_value_payments,248.17,2023-11-01
CUS_0x105b,34428.21,2289.59,2.0,4.0,8.0,0.0,,8.0,11.0,8.51,0.0,,180.7,35.13,27 Years and 6 Months,No,285.42,61.13170395137558,,446.37,2023-11-01
CUS_0x107c,49718.55,4179.21,7.0,10.0,27.0,6.0,"Payday Loan, Mortgage Loan, Home Equity Loan, Payday Loan, Auto Loan, and Auto Loan",27.0,17.0,10.5,7.0,Bad,1920.25,30.11,14 Years and 0 Months,Yes,231.96,430.88393873056435,Low_spent_Small_value_payments,45.08,2023-11-01
CUS_0x1107,28952.76,2338.73,7.0,9.0,21.0,8.0,"Personal Loan, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, and Not Specified",38.0,25.0,2.46,16.0,Bad,2717.85,28.63,1 Years and 2 Months,Yes,155.78,56.7778041826906,,261.32,2023-11-01
CUS_0x117f,93847.86,7599.66,3.0,4.0,12.0,3.0,"Mortgage Loan, Credit-Builder Loan, and Home Equity Loan",14.0,10.0,11.52,5.0,Standard,1405.22,28.97,16 Years and 5 Months,No,196.73,522.5572278752046,Low_spent_Large_value_payments,310.68,2023-11-01
CUS_0x11a4,44295.54,3677.3,8.0,6.0,30.0,2.0,"Credit-Builder Loan, and Student Loan",38.0,21.0,8.96,8.0,Standard,1280.42,37.28,12 Years and 9 Months,Yes,65.58,74.61308704536044,High_spent_Medium_value_payments,477.54,2023-11-01
CUS_0x123d,7703.64,651.97,6.0,8.0,18.0,6.0,"Auto Loan, Home Equity Loan, Student Loan, Home Equity Loan, Home Equity Loan, and Student Loan",54.0,19.0,16.05,15.0,Bad,3044.94,26.7,2 Years and 8 Months,Yes,32.08,49.094964194968846,Low_spent_Small_value_payments,274.02,2023-11-01
CUS_0x1281,8780.98,435.75,5.0,4.0,20.0,6.0,"Debt Consolidation Loan, Not Specified, Home Equity Loan, Not Specified, Student Loan, and Debt Consolidation Loan",16.0,8.0,14.82,4.0,Standard,851.71,38.96,11 Years and 3 Months,Yes,36.75,52.84878986594918,Low_spent_Small_value_payments,243.98,2023-11-01
